No.,Date and time,FORCE [none] (32),Max [none] (28),TORQE [NM] (11),TRAVEL [M] (3),TURN [pulses] (4),PIPE No [none] (15)
1564,2017-10-12 16:17:49.7,105.2,11.355,0,2.348,2438,4
1565,2017-10-12 16:17:51.7,105.5,11.355,0,2.348,2447,4
1566,2017-10-12 16:17:53.7,105.5,11.358,0,2.351,2456,4
1567,2017-10-12 16:17:55.7,105.3,11.369,0,2.362,2459,4
1568,2017-10-12 16:17:57.7,105.2,11.379,0,2.372,2462,4
1569,2017-10-12 16:17:59.7,105.2,11.388,0,2.381,2469,4
1570,2017-10-12 16:18:01.7,104.8,11.39,0,2.383,2477,4
1571,2017-10-12 16:18:03.7,105.3,11.39,0,2.383,2483,4
1572,2017-10-12 16:18:05.7,105,11.395,0,2.388,2490,4
1573,2017-10-12 16:18:07.7,105.2,11.405,0,2.398,2497,4
1574,2017-10-12 16:18:09.7,105.4,11.414,0,2.407,2503,4
1575,2017-10-12 16:18:11.7,105.4,11.419,0,2.412,2510,4
1576,2017-10-12 16:18:13.7,105.7,11.427,0,2.42,2516,4
1577,2017-10-12 16:18:15.7,105.5,11.44,0,2.433,2524,4
1578,2017-10-12 16:18:17.7,105.7,11.45,0,2.443,2530,4
1579,2017-10-12 16:18:19.7,105.5,11.456,0,2.449,2534,4
1580,2017-10-12 16:18:21.7,105.7,11.456,0,2.449,2536,4
1581,2017-10-12 16:18:23.7,105.5,11.456,0,2.449,2542,4
1582,2017-10-12 16:18:25.7,105.2,11.465,0,2.458,2548,4
1583,2017-10-12 16:18:27.7,105.2,11.482,0,2.475,2553,4
1584,2017-10-12 16:18:29.7,105.2,11.503,0,2.496,2559,4
1585,2017-10-12 16:18:31.7,105.2,11.511,0,2.504,2564,4
1586,2017-10-12 16:18:33.7,105.2,11.522,0,2.515,2571,4
1587,2017-10-12 16:18:35.7,105.2,11.53,0,2.523,2577,4
1588,2017-10-12 16:18:37.7,104.9,11.535,0,2.528,2584,4
1589,2017-10-12 16:18:39.7,105.5,11.542,0,2.535,2590,4
1590,2017-10-12 16:18:41.7,105.3,11.544,0,2.537,2593,4
1591,2017-10-12 16:18:43.7,105.3,11.544,0,2.537,2594,4
1592,2017-10-12 16:18:45.7,105.5,11.553,0,2.546,2595,4
1593,2017-10-12 16:18:47.7,105.5,11.561,0,2.554,2602,4
1594,2017-10-12 16:18:49.7,105,11.576,0,2.569,2610,4
1595,2017-10-12 16:18:51.7,104.8,11.583,0,2.576,2616,4
1596,2017-10-12 16:18:53.7,105.2,11.61,0,2.603,2623,4
1597,2017-10-12 16:18:55.7,105,11.618,0,2.611,2630,4
1598,2017-10-12 16:18:57.7,105.2,11.619,0,2.612,2638,4
1599,2017-10-12 16:18:59.7,105.2,11.619,0,2.612,2645,4
1600,2017-10-12 16:19:01.7,105.2,11.619,0,2.611,2652,4
1601,2017-10-12 16:19:03.7,105.2,11.619,0,2.611,2658,4
1602,2017-10-12 16:19:05.7,105,11.625,0,2.618,2663,4
1603,2017-10-12 16:19:07.7,105.2,11.628,0,2.621,2668,4
1604,2017-10-12 16:19:09.7,105,11.638,0,2.631,2671,4
1605,2017-10-12 16:19:11.7,105.2,11.645,0,2.638,2675,4
1606,2017-10-12 16:19:13.7,104.8,11.646,0,2.639,2682,4
1607,2017-10-12 16:19:15.7,104.8,11.646,0,2.639,2688,4
1608,2017-10-12 16:19:17.7,104.8,11.655,0,2.648,2695,4
1609,2017-10-12 16:19:19.7,104.8,11.661,0,2.654,2700,4
1610,2017-10-12 16:19:21.7,104.9,11.667,0,2.66,2705,4
1611,2017-10-12 16:19:23.7,104.8,11.673,0,2.666,2710,4
1612,2017-10-12 16:19:25.7,104.8,11.681,0,2.674,2714,4
1613,2017-10-12 16:19:27.7,104.8,11.683,0,2.676,2719,4
1614,2017-10-12 16:19:29.7,105.2,11.684,0,2.677,2725,4
1615,2017-10-12 16:19:31.7,105.2,11.69,0,2.683,2731,4
1616,2017-10-12 16:19:33.7,105.2,11.694,0,2.687,2737,4
1617,2017-10-12 16:19:35.7,104.8,11.696,0,2.689,2740,4
1618,2017-10-12 16:19:37.7,105.2,11.697,0,2.69,2745,4
1619,2017-10-12 16:19:39.7,104.8,11.702,0,2.695,2749,4
1620,2017-10-12 16:19:41.7,104.8,11.705,0,2.698,2753,4
1621,2017-10-12 16:19:43.7,104.8,11.708,0,2.701,2759,4
1622,2017-10-12 16:19:45.7,104.4,11.712,0,2.705,2763,4
1623,2017-10-12 16:19:47.7,104.7,11.715,0,2.708,2766,4
1624,2017-10-12 16:19:49.7,104.7,11.719,0,2.712,2770,4
1625,2017-10-12 16:19:51.7,105,11.72,0,2.713,2773,4
1626,2017-10-12 16:19:53.7,104.3,11.724,0,2.717,2777,4
1627,2017-10-12 16:19:55.7,104.3,11.728,0,2.721,2780,4
1628,2017-10-12 16:19:57.7,104.7,11.73,0,2.723,2784,4
1629,2017-10-12 16:19:59.7,104.7,11.732,0,2.725,2785,4
1630,2017-10-12 16:20:01.7,104.3,11.734,0,2.727,2789,4
1631,2017-10-12 16:20:03.7,104.7,11.737,0,2.73,2793,4
1632,2017-10-12 16:20:05.7,104.3,11.742,0,2.735,2797,4
1633,2017-10-12 16:20:07.7,104.3,11.745,0,2.738,2801,4
1634,2017-10-12 16:20:09.7,104.6,11.749,0,2.742,2807,4
1635,2017-10-12 16:20:11.7,104.6,11.751,0,2.744,2813,4
1636,2017-10-12 16:20:13.7,104.7,11.753,0,2.746,2820,4
1637,2017-10-12 16:20:15.7,105,11.755,0,2.748,2825,4
1638,2017-10-12 16:20:17.7,104.8,11.757,0,2.75,2830,4
1639,2017-10-12 16:20:19.7,104.7,11.761,0,2.754,2837,4
1640,2017-10-12 16:20:21.7,105,11.765,0,2.758,2842,4
1641,2017-10-12 16:20:23.7,104.8,11.768,0,2.761,2847,4
1642,2017-10-12 16:20:25.7,104.8,11.771,0,2.764,2851,4
1643,2017-10-12 16:20:27.7,104.8,11.776,0,2.769,2854,4
1644,2017-10-12 16:20:29.7,104.3,11.778,0,2.771,2859,4
1645,2017-10-12 16:20:31.7,105,11.781,0,2.774,2863,4
1646,2017-10-12 16:20:33.7,104.7,11.784,0,2.777,2869,4
1647,2017-10-12 16:20:35.7,104.5,11.787,0,2.78,2876,4
1648,2017-10-12 16:20:37.7,104.8,11.79,0,2.783,2882,4
1649,2017-10-12 16:20:39.7,105.2,11.793,0,2.786,2889,4
1650,2017-10-12 16:20:41.7,105,11.795,0,2.788,2896,4
1651,2017-10-12 16:20:43.7,104.7,11.798,0,2.791,2905,4
1652,2017-10-12 16:20:45.7,104.7,11.801,0,2.794,2912,4
1653,2017-10-12 16:20:47.7,105,11.804,0,2.797,2913,4
1654,2017-10-12 16:20:49.7,104.8,11.804,0,2.797,2919,4
1655,2017-10-12 16:20:51.7,104.8,11.804,0,2.797,2927,4
1656,2017-10-12 16:20:53.7,104.7,11.804,0,2.797,2933,4
1657,2017-10-12 16:20:55.7,104.4,11.81,0,2.803,2937,4
1658,2017-10-12 16:20:57.7,104.3,11.813,0,2.806,2943,4
1659,2017-10-12 16:20:59.7,104.7,11.817,0,2.81,2947,4
1660,2017-10-12 16:21:01.7,104.3,11.822,0,2.815,2952,4
1661,2017-10-12 16:21:03.7,104.3,11.826,0,2.819,2960,4
1662,2017-10-12 16:21:05.7,104.7,11.83,0,2.823,2967,4
1663,2017-10-12 16:21:07.7,104.3,11.833,0,2.826,2973,4
1664,2017-10-12 16:21:09.7,104.3,11.835,0,2.828,2982,4
1665,2017-10-12 16:21:11.7,104.3,11.836,0,2.829,2992,4
1666,2017-10-12 16:21:13.7,103.8,11.838,0,2.831,3001,4
1667,2017-10-12 16:21:15.7,104.2,11.841,0,2.834,3010,4
1668,2017-10-12 16:21:17.7,104.2,11.844,0,2.837,3018,4
1669,2017-10-12 16:21:19.7,104.2,11.846,0,2.839,3027,4
1670,2017-10-12 16:21:21.7,104.3,11.848,0,2.841,3037,4
1671,2017-10-12 16:21:23.7,104.2,11.851,0,2.844,3046,4
1672,2017-10-12 16:21:25.7,104.2,11.853,0,2.846,3056,4
1673,2017-10-12 16:21:27.7,104.2,11.855,0,2.848,3066,4
1674,2017-10-12 16:21:29.7,104.2,11.857,0,2.85,3074,4
1675,2017-10-12 16:21:31.7,104.3,11.858,0,2.851,3083,4
1676,2017-10-12 16:21:33.7,104.3,11.859,0,2.852,3093,4
1677,2017-10-12 16:21:35.7,104.3,11.86,0,2.853,3099,4
1678,2017-10-12 16:21:37.7,104.2,11.863,0,2.856,3108,4
1679,2017-10-12 16:21:39.7,104,11.868,0,2.861,3112,4
1680,2017-10-12 16:21:41.7,104.2,11.871,0,2.864,3120,4
1681,2017-10-12 16:21:43.7,103.9,11.873,0,2.866,3129,4
1682,2017-10-12 16:21:45.7,104.1,11.876,0,2.869,3138,4
1683,2017-10-12 16:21:47.7,104.2,11.879,0,2.872,3147,4
1684,2017-10-12 16:21:49.7,104,11.88,0,2.873,3157,4
1685,2017-10-12 16:21:51.7,104.2,11.881,0,2.874,3166,4
1686,2017-10-12 16:21:53.7,104.3,11.882,0,2.875,3175,4
1687,2017-10-12 16:21:55.7,104.3,11.883,0,2.876,3185,4
1688,2017-10-12 16:21:57.7,104.3,11.884,0,2.877,3194,4
1689,2017-10-12 16:21:59.7,104,11.885,0,2.878,3203,4
1690,2017-10-12 16:22:01.7,104,11.889,0,2.882,3213,4
1691,2017-10-12 16:22:03.7,103.9,11.892,0,2.885,3222,4
1692,2017-10-12 16:22:05.7,104.2,11.895,0,2.888,3231,4
1693,2017-10-12 16:22:07.7,104.5,11.898,0,2.891,3241,4
1694,2017-10-12 16:22:09.7,104.7,11.903,0,2.896,3250,4
1695,2017-10-12 16:22:11.7,104,11.905,0,2.898,3259,4
1696,2017-10-12 16:22:13.7,104,11.908,0,2.901,3268,4
1697,2017-10-12 16:22:15.7,104.2,11.913,0,2.906,3277,4
1698,2017-10-12 16:22:17.7,104.7,11.915,0,2.908,3286,4
1699,2017-10-12 16:22:19.7,104.3,11.918,0,2.911,3290,4
1700,2017-10-12 16:22:21.7,104.3,11.919,0,2.912,3297,4
1701,2017-10-12 16:22:23.7,104.3,11.921,0,2.914,3307,4
1702,2017-10-12 16:22:25.7,104.1,11.923,0,2.916,3315,4
1703,2017-10-12 16:22:27.7,104.2,11.925,0,2.918,3321,4
1704,2017-10-12 16:22:29.7,104.2,11.927,0,2.92,3330,4
1705,2017-10-12 16:22:31.7,104.2,11.93,0,2.923,3338,4
1706,2017-10-12 16:22:33.7,104.3,11.934,0,2.927,3348,4
1707,2017-10-12 16:22:35.7,103.8,11.938,0,2.931,3357,4
1708,2017-10-12 16:22:37.7,104,11.944,0,2.937,3363,4
1709,2017-10-12 16:22:39.7,104,11.947,0,2.94,3371,4
1710,2017-10-12 16:22:41.7,104,11.951,0,2.944,3380,4
1711,2017-10-12 16:22:43.7,104.2,11.952,0,2.945,3389,4
1712,2017-10-12 16:22:45.7,104,11.954,0,2.947,3398,4
1713,2017-10-12 16:22:47.7,104.2,11.957,0,2.95,3405,4
1714,2017-10-12 16:22:49.7,103.9,11.961,0,2.954,3412,4
1715,2017-10-12 16:22:51.7,104.2,11.965,0,2.958,3421,4
1716,2017-10-12 16:22:53.7,104.4,11.968,0,2.961,3429,4
1717,2017-10-12 16:22:55.7,104,11.974,0,2.967,3438,4
1718,2017-10-12 16:22:57.7,104.2,11.976,0,2.969,3443,4
1719,2017-10-12 16:22:59.7,104.2,11.979,0,2.972,3449,4
1720,2017-10-12 16:23:01.7,104.3,11.982,0,2.975,3453,4
1721,2017-10-12 16:23:03.7,104.7,11.987,0,2.98,3461,4
1722,2017-10-12 16:23:05.7,104.4,11.989,0,2.982,3470,4
1723,2017-10-12 16:23:07.7,104.7,11.993,0,2.986,3479,4
1724,2017-10-12 16:23:09.7,104.6,12,0,2.993,3489,4
1725,2017-10-12 16:23:11.7,104.3,12.004,0,2.997,3499,4
1726,2017-10-12 16:23:13.7,104.3,12.009,0,3.002,3507,4
1727,2017-10-12 16:23:15.7,104.7,12.013,0,3.006,3516,4
1728,2017-10-12 16:23:17.7,104.3,12.019,0,3.012,3526,4
1729,2017-10-12 16:23:19.7,104.7,12.025,0,3.018,3536,4
1730,2017-10-12 16:23:21.7,104.7,12.028,0,3.021,3544,4
1731,2017-10-12 16:23:23.7,104.7,12.033,0,3.026,3547,4
1732,2017-10-12 16:23:25.7,104.3,12.038,0,3.031,3548,4
1733,2017-10-12 16:23:27.7,104.7,12.043,0,3.036,3548,4
1734,2017-10-12 16:23:29.7,104.3,12.043,0,3.036,3553,4
1735,2017-10-12 16:23:31.7,104.3,12.048,0,3.041,3556,4
