No.,Date and time,FORCE [none] (32),Max [none] (28),TRAVEL [M] (3), DEPTH [none] (27),ROT COUNTER [pulses] (4),RPM [none] (11)
382,2017-10-09 16:48:28.4,262.5,2.235,0.231,2.235,5,108
383,2017-10-09 16:48:29.4,263.1,2.248,0.244,2.248,7,108
384,2017-10-09 16:48:30.4,262.3,2.265,0.261,2.265,1,84
385,2017-10-09 16:48:31.4,262.7,2.283,0.279,2.283,3,84
386,2017-10-09 16:48:32.4,262.5,2.286,0.282,2.286,4,84
387,2017-10-09 16:48:33.4,262.5,2.308,0.304,2.308,5,84
388,2017-10-09 16:48:34.4,262.5,2.319,0.315,2.319,6,84
389,2017-10-09 16:48:35.4,262,2.328,0.324,2.328,0,84
390,2017-10-09 16:48:36.4,262.2,2.348,0.344,2.348,0,84
391,2017-10-09 16:48:37.4,262.2,2.365,0.361,2.365,0,84
392,2017-10-09 16:48:38.4,262,2.377,0.373,2.377,0,84
393,2017-10-09 16:48:39.4,262,2.4,0.396,2.4,0,84
394,2017-10-09 16:48:40.4,262.5,2.402,0.398,2.402,0,0
395,2017-10-09 16:48:41.4,262.3,2.402,0.396,2.4,1,0
396,2017-10-09 16:48:42.4,262.3,2.402,0.383,2.387,3,0
397,2017-10-09 16:48:43.4,262,2.402,0.384,2.388,4,0
398,2017-10-09 16:48:44.4,262,2.402,0.391,2.395,6,0
399,2017-10-09 16:48:45.5,262.2,2.422,0.418,2.422,0,84
400,2017-10-09 16:48:46.5,262,2.442,0.438,2.442,0,84
401,2017-10-09 16:48:47.5,262,2.462,0.458,2.462,3,84
402,2017-10-09 16:48:48.5,262,2.475,0.471,2.475,5,84
403,2017-10-09 16:48:49.5,262,2.479,0.475,2.479,6,84
404,2017-10-09 16:48:50.5,262.1,2.479,0.475,2.479,0,108
405,2017-10-09 16:48:51.5,262,2.48,0.476,2.48,3,108
406,2017-10-09 16:48:52.5,262,2.484,0.48,2.484,7,108
407,2017-10-09 16:48:53.5,262,2.492,0.488,2.492,11,108
408,2017-10-09 16:48:54.5,262,2.498,0.494,2.498,15,108
409,2017-10-09 16:48:55.5,261.6,2.502,0.498,2.502,1,192
410,2017-10-09 16:48:56.5,261.8,2.507,0.503,2.507,1,192
411,2017-10-09 16:48:57.5,261.5,2.513,0.509,2.513,1,192
412,2017-10-09 16:48:58.5,261.7,2.523,0.519,2.523,1,192
413,2017-10-09 16:48:59.5,262,2.524,0.52,2.524,1,192
414,2017-10-09 16:49:00.5,261.8,2.529,0.525,2.529,0,12
415,2017-10-09 16:49:01.5,262,2.531,0.527,2.531,0,12
416,2017-10-09 16:49:02.5,262,2.531,0.527,2.531,3,12
417,2017-10-09 16:49:03.5,262,2.539,0.535,2.539,4,12
418,2017-10-09 16:49:04.5,261.8,2.54,0.536,2.54,6,12
419,2017-10-09 16:49:05.5,261.5,2.54,0.536,2.54,0,108
420,2017-10-09 16:49:06.5,261.8,2.543,0.539,2.543,3,108
421,2017-10-09 16:49:07.5,261.5,2.549,0.545,2.549,6,108
422,2017-10-09 16:49:08.5,261.5,2.556,0.552,2.556,10,108
423,2017-10-09 16:49:09.5,261.3,2.562,0.558,2.562,11,108
424,2017-10-09 16:49:10.5,261.3,2.567,0.563,2.567,0,132
425,2017-10-09 16:49:11.5,261.5,2.573,0.569,2.573,0,132
426,2017-10-09 16:49:12.5,261.1,2.581,0.577,2.581,0,132
427,2017-10-09 16:49:13.5,261.5,2.59,0.586,2.59,3,132
428,2017-10-09 16:49:14.5,261.5,2.594,0.59,2.594,7,132
429,2017-10-09 16:49:15.5,261.4,2.6,0.596,2.6,0,120
430,2017-10-09 16:49:16.5,261.5,2.606,0.602,2.606,3,120
431,2017-10-09 16:49:17.5,261.5,2.616,0.612,2.616,7,120
432,2017-10-09 16:49:18.5,261.5,2.621,0.617,2.621,10,120
433,2017-10-09 16:49:19.5,261.5,2.628,0.624,2.628,12,120
434,2017-10-09 16:49:20.5,261,2.63,0.626,2.63,0,156
435,2017-10-09 16:49:21.5,261.5,2.637,0.633,2.637,1,156
436,2017-10-09 16:49:22.5,261.5,2.647,0.643,2.647,2,156
437,2017-10-09 16:49:56.0,260.5,3.443,0.871,3.443,1,324
438,2017-10-09 16:49:57.0,260.5,2.663,0.88,2.663,5,324
439,2017-10-09 16:49:58.0,260.7,2.67,0.887,2.67,8,324
440,2017-10-09 16:49:59.0,260.7,2.677,0.894,2.677,12,324
441,2017-10-09 16:50:00.0,260.5,2.681,0.898,2.681,16,324
442,2017-10-09 16:50:01.0,260.5,2.687,0.904,2.687,3,192
443,2017-10-09 16:50:02.0,260.5,2.693,0.91,2.693,5,192
444,2017-10-09 16:50:03.0,260.5,2.695,0.912,2.695,7,192
445,2017-10-09 16:50:04.0,260.5,2.705,0.922,2.705,10,192
446,2017-10-09 16:50:05.0,260.7,2.713,0.93,2.713,10,192
447,2017-10-09 16:50:06.0,260.3,2.718,0.935,2.718,1,132
448,2017-10-09 16:50:07.0,260.2,2.724,0.941,2.724,4,132
449,2017-10-09 16:50:08.0,260.2,2.73,0.947,2.73,7,132
450,2017-10-09 16:50:09.0,260,2.737,0.954,2.737,7,132
451,2017-10-09 16:50:10.0,260,2.737,0.954,2.737,7,132
452,2017-10-09 16:50:11.0,259.5,2.745,0.962,2.745,0,132
453,2017-10-09 16:50:12.0,260,2.754,0.971,2.754,0,132
454,2017-10-09 16:50:13.0,260,2.762,0.979,2.762,4,132
455,2017-10-09 16:50:14.0,260,2.772,0.989,2.772,6,132
456,2017-10-09 16:50:15.0,260,2.782,0.999,2.782,9,132
457,2017-10-09 16:50:16.0,260,2.789,1.006,2.789,3,120
458,2017-10-09 16:50:17.0,260,2.802,1.019,2.802,8,120
459,2017-10-09 16:50:18.0,259.8,2.805,1.022,2.805,11,120
460,2017-10-09 16:50:19.0,260,2.823,1.04,2.823,14,120
461,2017-10-09 16:50:20.0,260,2.823,1.04,2.823,14,120
462,2017-10-09 16:50:21.0,260,2.831,1.048,2.831,1,168
463,2017-10-09 16:50:22.0,259.8,2.846,1.063,2.846,1,168
464,2017-10-09 16:50:23.0,260,2.861,1.078,2.861,1,168
465,2017-10-09 16:50:24.0,259.8,2.87,1.087,2.87,1,168
466,2017-10-09 16:50:25.0,259.5,2.87,1.087,2.87,2,168
467,2017-10-09 16:50:26.1,259.7,2.873,1.09,2.873,2,36
468,2017-10-09 16:50:27.1,259.3,2.877,1.094,2.877,5,36
469,2017-10-09 16:50:28.1,259.3,2.889,1.106,2.889,5,36
470,2017-10-09 16:50:33.1,259.5,3.121,1.108,3.121,11,120
471,2017-10-09 16:50:34.1,259.6,2.889,1.108,2.889,15,120
472,2017-10-09 16:50:35.1,259.3,2.9,1.119,2.9,17,120
473,2017-10-09 16:50:36.1,259.7,2.934,1.153,2.934,2,204
474,2017-10-09 16:50:37.1,259.7,2.949,1.168,2.949,3,204
475,2017-10-09 16:50:38.1,259.5,2.956,1.175,2.956,3,204
476,2017-10-09 16:50:39.1,260,2.969,1.188,2.969,4,204
477,2017-10-09 16:50:40.1,259.5,2.971,1.19,2.971,5,204
478,2017-10-09 16:50:41.1,259.3,2.977,1.196,2.977,0,60
479,2017-10-09 16:50:42.1,259,2.98,1.199,2.98,0,60
480,2017-10-09 16:52:24.4,256.8,4.09,2.206,4.09,8,120
481,2017-10-09 16:52:25.4,256.3,2.997,2.216,2.997,0,120
482,2017-10-09 16:52:26.4,257,3.011,2.23,3.011,3,120
483,2017-10-09 16:52:27.4,256.8,3.015,2.234,3.015,6,120
484,2017-10-09 16:52:28.4,256.8,3.015,2.204,2.985,7,120
485,2017-10-09 16:52:29.4,256.8,3.015,2.132,2.913,7,120
486,2017-10-09 16:52:30.4,256.8,3.015,2.132,2.913,0,84
487,2017-10-09 16:52:31.4,256.5,3.015,2.132,2.913,0,84
488,2017-10-09 16:52:32.4,256.3,3.015,2.114,2.895,0,84
489,2017-10-09 16:52:33.4,256.3,3.015,2.106,2.887,0,84
490,2017-10-09 16:52:55.8,256,3.015,0.058,0.734,0,0
491,2017-10-09 16:52:56.8,255.8,2.887,0.058,2.887,0,0
492,2017-10-09 16:52:57.8,256,2.887,0.054,2.883,1,0
493,2017-10-09 16:52:58.8,256.2,2.887,0.053,2.882,1,0
494,2017-10-09 16:52:59.8,256,2.887,0.054,2.883,4,0
495,2017-10-09 16:53:00.8,256.3,2.887,0.054,2.883,2,60
496,2017-10-09 16:53:01.8,256.3,2.887,0.056,2.885,4,60
497,2017-10-09 16:53:02.8,255.8,2.887,0.056,2.885,4,60
498,2017-10-09 16:53:03.8,255.8,2.887,0.056,2.885,5,60
499,2017-10-09 16:53:04.8,256.2,2.887,0.056,2.885,9,60
500,2017-10-09 16:53:05.8,255.5,2.887,0.056,2.885,1,120
501,2017-10-09 16:53:06.8,255.5,2.887,0.056,2.885,3,120
502,2017-10-09 16:53:07.8,255.5,2.889,0.06,2.889,3,120
503,2017-10-09 16:53:08.8,255.5,2.893,0.064,2.893,3,120
504,2017-10-09 16:53:09.8,255.5,2.899,0.07,2.899,3,120
505,2017-10-09 16:53:10.8,255.5,2.905,0.076,2.905,0,36
506,2017-10-09 16:53:11.8,255.5,2.913,0.084,2.913,0,36
507,2017-10-09 16:53:12.8,255.4,2.921,0.092,2.921,0,36
508,2017-10-09 16:53:13.8,255.5,2.922,0.093,2.922,0,36
509,2017-10-09 16:53:14.8,255.4,2.922,0.093,2.922,0,36
510,2017-10-09 16:53:15.8,255.5,2.923,0.094,2.923,0,0
511,2017-10-09 16:53:16.8,255.5,2.93,0.101,2.93,0,0
512,2017-10-09 16:53:17.8,255.5,2.932,0.103,2.932,0,0
513,2017-10-09 16:53:18.8,255.5,2.934,0.105,2.934,0,0
514,2017-10-09 16:53:19.8,255.7,2.938,0.109,2.938,4,0
515,2017-10-09 16:53:20.8,255.5,2.938,0.109,2.938,0,48
516,2017-10-09 16:53:21.8,255.3,2.94,0.111,2.94,0,48
517,2017-10-09 16:53:22.8,255.7,2.942,0.113,2.942,0,48
518,2017-10-09 16:53:23.8,255.3,2.948,0.119,2.948,0,48
519,2017-10-09 16:53:24.8,255.5,2.952,0.123,2.952,0,48
520,2017-10-09 16:53:25.9,255.5,2.959,0.13,2.959,0,48
521,2017-10-09 16:53:26.9,255.3,2.966,0.137,2.966,0,48
522,2017-10-09 16:53:27.9,255.2,2.97,0.14,2.969,0,48
523,2017-10-09 16:53:28.9,255.2,2.974,0.145,2.974,0,48
524,2017-10-09 16:53:29.9,255.5,2.978,0.147,2.976,0,48
525,2017-10-09 16:53:30.9,255,2.981,0.152,2.981,0,0
526,2017-10-09 16:53:31.9,255,2.983,0.154,2.983,0,0
527,2017-10-09 16:53:32.9,254.7,2.988,0.159,2.988,0,0
528,2017-10-09 16:53:33.9,254.8,2.996,0.167,2.996,0,0
529,2017-10-09 16:53:34.9,254.9,3.008,0.179,3.008,3,0
530,2017-10-09 16:53:35.9,255,3.009,0.18,3.009,3,60
531,2017-10-09 16:53:36.9,255,3.025,0.196,3.025,5,60
532,2017-10-09 16:53:37.9,255.2,3.032,0.202,3.031,8,60
533,2017-10-09 16:53:38.9,254.7,3.032,0.202,3.031,12,60
534,2017-10-09 16:53:39.9,254.9,3.045,0.216,3.045,16,60
535,2017-10-09 16:53:40.9,255,3.056,0.227,3.056,3,228
536,2017-10-09 16:53:41.9,254.5,3.063,0.234,3.063,8,228
537,2017-10-09 16:53:42.9,255,3.076,0.247,3.076,8,228
538,2017-10-09 16:53:43.9,254.8,3.076,0.247,3.076,11,228
539,2017-10-09 16:53:44.9,255,3.076,0.247,3.076,13,228
540,2017-10-09 16:53:45.9,255,3.076,0.247,3.076,1,156
541,2017-10-09 16:53:46.9,254.5,3.076,0.247,3.076,2,156
542,2017-10-09 16:53:47.9,255,3.084,0.255,3.084,5,156
543,2017-10-09 16:53:48.9,255,3.091,0.262,3.091,6,156
544,2017-10-09 16:53:49.9,255,3.091,0.262,3.091,7,156
545,2017-10-09 16:53:50.9,254.8,3.1,0.271,3.1,0,96
546,2017-10-09 16:53:51.9,255,3.106,0.277,3.106,0,96
547,2017-10-09 16:53:52.9,254.6,3.107,0.277,3.106,3,96
548,2017-10-09 16:53:53.9,255,3.113,0.284,3.113,5,96
549,2017-10-09 16:53:54.9,254.8,3.114,0.285,3.114,7,96
550,2017-10-09 16:53:55.9,254.7,3.118,0.289,3.118,0,96
551,2017-10-09 16:53:56.9,254.8,3.122,0.293,3.122,0,96
552,2017-10-09 16:53:57.9,254.7,3.123,0.294,3.123,3,96
553,2017-10-09 16:53:58.9,254.5,3.126,0.297,3.126,4,96
554,2017-10-09 16:53:59.9,254.7,3.126,0.297,3.126,4,96
555,2017-10-09 16:54:00.9,254.5,3.131,0.302,3.131,0,48
556,2017-10-09 16:54:01.9,254.5,3.132,0.303,3.132,0,48
557,2017-10-09 16:54:02.9,255.2,3.133,0.304,3.133,0,48
558,2017-10-09 16:54:03.9,254.8,3.135,0.306,3.135,0,48
559,2017-10-09 16:54:04.9,254.5,3.139,0.31,3.139,0,48
560,2017-10-09 16:54:05.9,254.7,3.147,0.318,3.147,0,0
561,2017-10-09 16:54:06.9,254.8,3.148,0.319,3.148,0,0
562,2017-10-09 16:54:07.9,254.5,3.154,0.325,3.154,4,0
563,2017-10-09 16:54:08.9,254.7,3.156,0.327,3.156,5,0
564,2017-10-09 16:54:09.9,255,3.161,0.332,3.161,5,0
565,2017-10-09 16:54:10.9,254.5,3.163,0.334,3.163,0,60
566,2017-10-09 16:54:11.9,254.5,3.166,0.337,3.166,0,60
567,2017-10-09 16:54:12.9,254,3.166,0.337,3.166,2,60
568,2017-10-09 16:54:13.9,254.5,3.171,0.342,3.171,5,60
569,2017-10-09 16:54:14.9,254.5,3.171,0.342,3.171,10,60
570,2017-10-09 16:54:15.9,254,3.175,0.346,3.175,2,132
571,2017-10-09 16:54:16.9,254,3.188,0.359,3.188,3,132
572,2017-10-09 16:54:17.9,254,3.191,0.362,3.191,4,132
573,2017-10-09 16:54:18.9,254,3.194,0.365,3.194,5,132
574,2017-10-09 16:54:19.9,254,3.201,0.372,3.201,6,132
575,2017-10-09 16:54:20.9,253.8,3.206,0.377,3.206,0,72
576,2017-10-09 16:54:21.9,253.9,3.209,0.38,3.209,2,72
577,2017-10-09 16:54:22.9,254,3.215,0.386,3.215,2,72
578,2017-10-09 16:54:23.9,254,3.219,0.39,3.219,5,72
579,2017-10-09 16:54:24.9,254,3.223,0.394,3.223,9,72
580,2017-10-09 16:54:25.9,254.2,3.223,0.394,3.223,3,144
581,2017-10-09 16:54:26.9,254.2,3.227,0.398,3.227,6,144
582,2017-10-09 16:54:27.9,254.3,3.234,0.405,3.234,10,144
583,2017-10-09 16:54:28.9,254.5,3.234,0.405,3.234,16,144
584,2017-10-09 16:54:29.9,254.5,3.234,0.405,3.234,20,144
585,2017-10-09 16:54:30.9,254.3,3.234,0.405,3.234,2,252
586,2017-10-09 16:54:31.9,254,3.234,0.405,3.234,3,252
587,2017-10-09 16:54:32.9,254,3.234,0.405,3.234,4,252
588,2017-10-09 16:54:33.9,254,3.234,0.405,3.234,5,252
589,2017-10-09 16:54:34.9,253.8,3.234,0.405,3.234,9,252
590,2017-10-09 16:54:35.9,254,3.238,0.409,3.238,1,120
591,2017-10-09 16:54:36.9,254,3.24,0.411,3.24,4,120
592,2017-10-09 16:54:37.9,253.5,3.243,0.414,3.243,8,120
593,2017-10-09 16:54:38.9,253.7,3.244,0.415,3.244,12,120
594,2017-10-09 16:54:39.9,253.3,3.25,0.421,3.25,15,120
595,2017-10-09 16:54:40.9,253.5,3.255,0.426,3.255,0,120
596,2017-10-09 16:54:41.9,253.7,3.262,0.433,3.262,0,120
597,2017-10-09 16:54:42.9,253.5,3.263,0.434,3.263,0,120
598,2017-10-09 16:54:43.9,253.3,3.267,0.438,3.267,0,120
599,2017-10-09 16:54:44.9,253.6,3.269,0.44,3.269,0,120
600,2017-10-09 16:54:45.9,253.2,3.271,0.442,3.271,0,0
601,2017-10-09 16:54:46.9,253.5,3.275,0.446,3.275,2,0
602,2017-10-09 16:54:47.9,253.5,3.277,0.448,3.277,4,0
603,2017-10-09 16:54:48.9,253.5,3.278,0.449,3.278,9,0
604,2017-10-09 16:54:49.9,253.3,3.281,0.452,3.281,14,0
605,2017-10-09 16:54:50.9,253.5,3.284,0.455,3.284,0,168
606,2017-10-09 16:54:51.9,253.3,3.284,0.455,3.284,0,168
607,2017-10-09 16:54:52.9,253.5,3.287,0.458,3.287,0,168
608,2017-10-09 16:54:53.9,253.3,3.29,0.461,3.29,0,168
609,2017-10-09 16:54:54.9,253,3.29,0.461,3.29,1,168
610,2017-10-09 16:54:55.9,253.2,3.295,0.466,3.295,1,168
611,2017-10-09 16:54:56.9,253.3,3.302,0.473,3.302,4,168
612,2017-10-09 16:54:57.9,253,3.302,0.473,3.302,7,168
613,2017-10-09 16:54:58.9,253.2,3.304,0.475,3.304,8,168
614,2017-10-09 16:54:59.9,253.5,3.308,0.479,3.308,9,168
615,2017-10-09 16:55:00.9,253.5,3.312,0.483,3.312,1,168
616,2017-10-09 16:55:01.9,253,3.316,0.487,3.316,3,168
617,2017-10-09 16:55:02.9,253.2,3.316,0.487,3.316,4,168
618,2017-10-09 16:55:03.9,253,3.316,0.487,3.316,4,168
619,2017-10-09 16:55:04.9,253,3.316,0.487,3.316,4,168
620,2017-10-09 16:55:05.9,253.2,3.316,0.487,3.316,0,48
621,2017-10-09 16:55:06.9,253.2,3.316,0.486,3.315,0,48
622,2017-10-09 16:55:07.9,253,3.316,0.485,3.314,0,48
623,2017-10-09 16:55:08.9,253.2,3.316,0.485,3.314,0,48
624,2017-10-09 16:55:09.9,253.1,3.316,0.485,3.314,0,48
625,2017-10-09 16:55:10.9,253,3.322,0.493,3.322,0,0
626,2017-10-09 16:55:11.9,253,3.327,0.498,3.327,0,0
627,2017-10-09 16:55:12.9,252.8,3.329,0.5,3.329,0,0
628,2017-10-09 16:55:13.9,253,3.334,0.505,3.334,0,0
629,2017-10-09 16:55:14.9,253,3.34,0.511,3.34,0,0
630,2017-10-09 16:55:15.9,252.5,3.342,0.513,3.342,0,0
631,2017-10-09 16:55:16.9,252.5,3.343,0.514,3.343,0,0
632,2017-10-09 16:55:17.9,253,3.345,0.516,3.345,2,0
633,2017-10-09 16:55:18.9,252.5,3.346,0.517,3.346,2,0
634,2017-10-09 16:55:19.9,252.5,3.346,0.517,3.346,2,0
635,2017-10-09 16:55:20.9,253,3.348,0.519,3.348,2,36
636,2017-10-09 16:55:21.9,253,3.352,0.523,3.352,3,36
637,2017-10-09 16:55:22.9,252.7,3.352,0.523,3.352,3,36
638,2017-10-09 16:55:23.9,253.2,3.353,0.524,3.353,6,36
639,2017-10-09 16:55:24.9,253,3.357,0.528,3.357,7,36
640,2017-10-09 16:55:25.9,253,3.359,0.53,3.359,1,108
641,2017-10-09 16:55:26.9,253,3.359,0.53,3.359,3,108
642,2017-10-09 16:55:27.9,253,3.362,0.533,3.362,3,108
643,2017-10-09 16:55:28.9,253,3.363,0.534,3.363,3,108
644,2017-10-09 16:55:29.9,253,3.363,0.534,3.363,4,108
645,2017-10-09 16:55:30.9,252.9,3.366,0.537,3.366,1,48
646,2017-10-09 16:55:31.9,253.2,3.366,0.537,3.366,4,48
647,2017-10-09 16:55:32.9,253.2,3.366,0.537,3.366,8,48
648,2017-10-09 16:55:33.9,253.4,3.369,0.54,3.369,12,48
649,2017-10-09 16:55:34.9,253.5,3.372,0.543,3.372,15,48
650,2017-10-09 16:55:35.9,253.5,3.376,0.547,3.376,2,204
651,2017-10-09 16:55:36.9,253,3.382,0.553,3.382,5,204
652,2017-10-09 16:57:06.2,251.7,4.466,1.137,4.466,0,132
653,2017-10-09 16:57:07.2,251.5,3.391,1.154,3.391,3,132
654,2017-10-09 16:57:08.2,251.5,3.415,1.178,3.415,5,132
655,2017-10-09 16:57:09.2,251.3,3.425,1.188,3.425,8,132
656,2017-10-09 16:57:10.2,251,3.425,1.187,3.424,12,132
657,2017-10-09 16:57:11.2,251.5,3.425,1.187,3.424,3,132
658,2017-10-09 16:57:12.2,251.7,3.436,1.199,3.436,6,132
659,2017-10-09 16:57:13.2,251.7,3.444,1.207,3.444,9,132
660,2017-10-09 16:57:45.0,250.5,3.738,1.435,3.738,11,156
661,2017-10-09 16:57:46.0,250.7,3.459,1.447,3.459,0,132
662,2017-10-09 16:57:47.0,250.5,3.468,1.456,3.468,0,132
663,2017-10-09 16:57:48.0,250.3,3.468,1.455,3.467,0,132
664,2017-10-09 16:57:49.0,250.5,3.468,1.455,3.467,0,132
665,2017-10-09 16:57:50.0,250.1,3.488,1.476,3.488,0,132
666,2017-10-09 16:57:51.0,250,3.492,1.48,3.492,0,132
667,2017-10-09 16:57:52.0,250.4,3.496,1.484,3.496,0,132
668,2017-10-09 16:57:53.0,250.4,3.503,1.491,3.503,1,132
669,2017-10-09 16:57:54.0,250.3,3.508,1.496,3.508,3,132
670,2017-10-09 16:57:55.0,250.4,3.515,1.503,3.515,6,132
671,2017-10-09 16:57:56.0,250.5,3.525,1.513,3.525,2,84
672,2017-10-09 16:57:57.0,250.5,3.538,1.526,3.538,6,84
673,2017-10-09 16:57:58.0,250.3,3.545,1.533,3.545,8,84
674,2017-10-09 16:57:59.0,250.2,3.551,1.539,3.551,8,84
675,2017-10-09 16:58:00.0,250,3.555,1.543,3.555,8,84
676,2017-10-09 16:58:01.0,250.5,3.555,1.535,3.547,2,84
677,2017-10-09 16:58:02.0,250.3,3.555,1.536,3.548,5,84
678,2017-10-09 16:58:03.0,250,3.56,1.548,3.56,8,84
679,2017-10-09 16:58:04.0,250.2,3.572,1.56,3.572,11,84
680,2017-10-09 16:58:05.0,249.8,3.58,1.568,3.58,16,84
681,2017-10-09 16:58:06.0,249.8,3.586,1.574,3.586,5,192
682,2017-10-09 16:58:07.0,250.2,3.594,1.582,3.594,8,192
683,2017-10-09 16:58:08.0,250,3.601,1.589,3.601,12,192
684,2017-10-09 16:58:09.0,250,3.614,1.602,3.614,14,192
685,2017-10-09 16:58:10.0,250.2,3.621,1.609,3.621,16,192
686,2017-10-09 16:58:11.0,250.2,3.621,1.609,3.621,1,192
687,2017-10-09 16:58:12.0,250,3.628,1.616,3.628,3,192
688,2017-10-09 16:58:13.0,250,3.632,1.62,3.632,6,192
689,2017-10-09 16:58:14.0,249.8,3.635,1.623,3.635,9,192
690,2017-10-09 16:58:15.1,249.8,3.646,1.634,3.646,12,192
691,2017-10-09 16:58:16.1,249.9,3.654,1.642,3.654,2,192
692,2017-10-09 16:58:17.1,249.8,3.663,1.651,3.663,5,192
693,2017-10-09 16:58:18.1,249.9,3.663,1.647,3.659,8,192
694,2017-10-09 16:58:19.1,250,3.671,1.659,3.671,11,192
695,2017-10-09 16:58:20.1,249.7,3.69,1.678,3.69,14,192
696,2017-10-09 16:58:21.1,249.9,3.699,1.687,3.699,2,192
697,2017-10-09 16:58:22.1,249.8,3.714,1.702,3.714,5,192
698,2017-10-09 16:58:23.1,250,3.73,1.718,3.73,8,192
699,2017-10-09 16:58:24.1,249.8,3.735,1.723,3.735,11,192
700,2017-10-09 16:58:25.1,249.5,3.739,1.727,3.739,15,192
701,2017-10-09 16:58:26.1,249.5,3.743,1.731,3.743,3,192
702,2017-10-09 16:58:27.1,250,3.743,1.729,3.741,6,192
703,2017-10-09 16:58:28.1,249.8,3.743,1.729,3.741,9,192
704,2017-10-09 16:58:29.1,249.5,3.745,1.733,3.745,12,192
705,2017-10-09 16:58:30.1,249.7,3.755,1.743,3.755,15,192
706,2017-10-09 16:58:31.1,249.5,3.768,1.756,3.768,2,180
707,2017-10-09 16:58:32.1,249.7,3.775,1.763,3.775,5,180
708,2017-10-09 16:58:33.1,249.5,3.778,1.766,3.778,8,180
709,2017-10-09 16:58:34.1,249.9,3.786,1.774,3.786,11,180
710,2017-10-09 16:58:35.1,249.7,3.79,1.778,3.79,14,180
711,2017-10-09 16:58:36.1,249.7,3.796,1.784,3.796,2,180
712,2017-10-09 16:58:37.1,249.5,3.805,1.793,3.805,5,180
713,2017-10-09 16:58:38.1,249.6,3.82,1.808,3.82,8,180
714,2017-10-09 16:58:39.1,249.5,3.829,1.817,3.829,12,180
715,2017-10-09 16:58:40.1,249,3.84,1.828,3.84,15,180
716,2017-10-09 16:58:41.1,249.5,3.846,1.834,3.846,1,180
717,2017-10-09 16:58:42.1,249.5,3.849,1.837,3.849,4,180
718,2017-10-09 16:58:43.1,249.3,3.857,1.845,3.857,7,180
719,2017-10-09 16:58:44.1,249.3,3.86,1.848,3.86,9,180
720,2017-10-09 16:58:45.1,249.2,3.864,1.852,3.864,12,180
721,2017-10-09 16:58:46.1,249.5,3.873,1.861,3.873,2,156
722,2017-10-09 16:58:47.1,249.5,3.879,1.867,3.879,4,156
723,2017-10-09 16:58:48.1,249.5,3.886,1.874,3.886,7,156
724,2017-10-09 16:58:49.1,249.5,3.91,1.898,3.91,11,156
725,2017-10-09 16:58:50.1,249.5,3.912,1.9,3.912,14,156
726,2017-10-09 16:58:51.1,249.5,3.918,1.906,3.918,2,168
727,2017-10-09 16:58:52.1,249.3,3.926,1.914,3.926,5,168
728,2017-10-09 16:58:53.1,249.3,3.933,1.921,3.933,8,168
729,2017-10-09 16:58:54.1,249.3,3.941,1.929,3.941,12,168
730,2017-10-09 16:58:55.1,249.5,3.954,1.942,3.954,15,168
731,2017-10-09 16:58:56.1,249.5,3.97,1.958,3.97,2,168
732,2017-10-09 16:58:57.1,249.1,3.977,1.965,3.977,5,168
733,2017-10-09 16:58:58.1,249.3,3.99,1.978,3.99,8,168
734,2017-10-09 16:58:59.1,249,4.003,1.991,4.003,11,168
735,2017-10-09 16:59:00.1,249.5,4.009,1.997,4.009,14,168
736,2017-10-09 16:59:01.1,249.5,4.016,2.004,4.016,3,168
737,2017-10-09 16:59:02.1,249.5,4.023,2.011,4.023,6,168
738,2017-10-09 16:59:03.1,249,4.031,2.019,4.031,9,168
739,2017-10-09 16:59:04.1,249.2,4.045,2.033,4.045,12,168
740,2017-10-09 16:59:05.1,249.4,4.052,2.04,4.052,14,168
741,2017-10-09 16:59:06.1,249.5,4.065,2.053,4.065,0,168
742,2017-10-09 16:59:07.1,249.4,4.084,2.072,4.084,1,168
743,2017-10-09 16:59:08.1,249.5,4.096,2.084,4.096,4,168
744,2017-10-09 16:59:09.1,249.5,4.104,2.092,4.104,7,168
745,2017-10-09 16:59:10.1,249.2,4.115,2.103,4.115,10,168
746,2017-10-09 16:59:11.1,249.2,4.12,2.108,4.12,1,168
747,2017-10-09 16:59:12.1,249.5,4.124,2.112,4.124,4,168
748,2017-10-09 16:59:13.1,249.5,4.128,2.116,4.128,7,168
749,2017-10-09 16:59:14.1,249,4.136,2.124,4.136,10,168
750,2017-10-09 16:59:15.1,249,4.142,2.13,4.142,13,168
751,2017-10-09 16:59:16.1,249,4.144,2.132,4.144,2,156
752,2017-10-09 16:59:17.1,249,4.155,2.143,4.155,5,156
753,2017-10-09 16:59:18.1,249,4.159,2.147,4.159,8,156
754,2017-10-09 16:59:19.1,248.5,4.178,2.166,4.178,12,156
755,2017-10-09 16:59:20.1,249,4.187,2.175,4.187,15,156
756,2017-10-09 16:59:21.1,249,4.196,2.184,4.196,2,156
757,2017-10-09 16:59:22.1,249,4.208,2.196,4.208,5,156
758,2017-10-09 16:59:23.1,248.8,4.216,2.204,4.216,8,156
759,2017-10-09 16:59:24.1,248.8,4.226,2.214,4.226,9,156
760,2017-10-09 16:59:25.1,249,4.241,2.229,4.241,10,156
761,2017-10-09 16:59:26.1,248.8,4.241,2.229,4.241,1,156
762,2017-10-09 16:59:27.1,248.8,4.241,2.229,4.241,1,156
763,2017-10-09 16:59:28.1,248.5,4.241,2.229,4.241,1,156
